mode,team,strategy_id,strategy_name,event_id,event_name,appearances,full_rate,partial_rate,contained_rate,error_rate,blatant_rate,major_rate
standard,learner+learner,none,无策略,E11,废液混放产生异常气味,674,0.2018,0.368,0.2344,0.1958,0.0,0.0
standard,learner+learner,none,无策略,E12,加热装置无人值守,572,0.285,0.2238,0.3864,0.1049,0.0,0.0
standard,learner+learner,none,无策略,E13,皮肤接触腐蚀性液体,862,0.2343,0.4118,0.0,0.0,0.3538,0.0
standard,learner+learner,none,无策略,E14,容器内压力异常升高,292,0.3493,0.1575,0.3836,0.1096,0.0,0.0
standard,learner+learner,none,无策略,E15,实验台出现小型明火,553,0.3617,0.2423,0.0,0.0,0.396,0.0
standard,learner+learner,none,无策略,E16,刺激性气味明显增强,1161,0.379,0.2171,0.3454,0.0586,0.0,0.0
standard,learner+learner,none,无策略,E17,危化品领用记录与实物不一致,1092,0.4231,0.1621,0.3278,0.087,0.0,0.0
standard,learner+learner,none,无策略,E18,实验结束后设备未断电且记录缺失,607,0.3081,0.0956,0.4959,0.1005,0.0,0.0
standard,learner+learner,none,无策略,E19,装置软管连接松动并有渗漏,659,0.2595,0.3885,0.1958,0.1563,0.0,0.0
standard,learner+learner,none,无策略,E20,离心样品配平异常,318,0.2956,0.1918,0.3302,0.1824,0.0,0.0
standard,learner+learner,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,331,0.4079,0.1934,0.2991,0.0997,0.0,0.0
standard,learner+learner,none,无策略,E22,通风橱前窗开启过高导致气流失效,995,0.3719,0.191,0.3558,0.0814,0.0,0.0
standard,learner+learner,none,无策略,E23,未知粉末散落并引发刺激性不适,940,0.2372,0.3319,0.2383,0.1926,0.0,0.0
standard,learner+learner,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,858,0.3566,0.2191,0.3345,0.0897,0.0,0.0
standard,learner+reckless,none,无策略,E01,未佩戴护目镜,700,0.2486,0.4571,0.1514,0.1429,0.0,0.0
standard,learner+reckless,none,无策略,E02,试剂瓶标签模糊,863,0.2155,0.3604,0.2074,0.2167,0.0,0.0
standard,learner+reckless,none,无策略,E03,实验台杂乱,959,0.244,0.367,0.1804,0.2086,0.0,0.0
standard,learner+reckless,none,无策略,E04,废液桶未及时封口,679,0.3564,0.327,0.1959,0.1208,0.0,0.0
standard,learner+reckless,none,无策略,E05,挥发性溶剂在开放环境中转移,960,0.2323,0.349,0.1917,0.2271,0.0,0.0
standard,learner+reckless,none,无策略,E06,有机溶剂附近存在火源,683,0.2987,0.1464,0.4348,0.1201,0.0,0.0
standard,learner+reckless,none,无策略,E07,地面少量液体洒漏,401,0.207,0.3766,0.197,0.2195,0.0,0.0
standard,learner+reckless,none,无策略,E08,玻璃器皿出现裂纹,1335,0.2097,0.3483,0.1985,0.2434,0.0,0.0
standard,learner+reckless,none,无策略,E09,气瓶未固定,396,0.2854,0.3687,0.149,0.197,0.0,0.0
standard,learner+reckless,none,无策略,E10,通风橱内堆放过多物品,607,0.2735,0.3229,0.2537,0.1499,0.0,0.0
standard,learner+reckless,none,无策略,E11,废液混放产生异常气味,573,0.2234,0.3264,0.2304,0.2199,0.0,0.0
standard,learner+reckless,none,无策略,E12,加热装置无人值守,616,0.3555,0.1867,0.3571,0.1006,0.0,0.0
standard,learner+reckless,none,无策略,E13,皮肤接触腐蚀性液体,858,0.2331,0.4359,0.0,0.0,0.331,0.0
standard,learner+reckless,none,无策略,E14,容器内压力异常升高,342,0.4006,0.1608,0.3801,0.0585,0.0,0.0
standard,learner+reckless,none,无策略,E15,实验台出现小型明火,550,0.4018,0.28,0.0,0.0,0.3182,0.0
standard,learner+reckless,none,无策略,E16,刺激性气味明显增强,1177,0.3704,0.2039,0.3721,0.0535,0.0,0.0
standard,learner+reckless,none,无策略,E17,危化品领用记录与实物不一致,1084,0.4382,0.1245,0.3515,0.0858,0.0,0.0
standard,learner+reckless,none,无策略,E18,实验结束后设备未断电且记录缺失,606,0.2822,0.0957,0.5165,0.1056,0.0,0.0
standard,learner+reckless,none,无策略,E19,装置软管连接松动并有渗漏,664,0.2063,0.4277,0.2018,0.1642,0.0,0.0
standard,learner+reckless,none,无策略,E20,离心样品配平异常,306,0.3235,0.2059,0.3464,0.1242,0.0,0.0
standard,learner+reckless,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,322,0.4161,0.1957,0.2919,0.0963,0.0,0.0
standard,learner+reckless,none,无策略,E22,通风橱前窗开启过高导致气流失效,910,0.3923,0.1637,0.3505,0.0934,0.0,0.0
standard,learner+reckless,none,无策略,E23,未知粉末散落并引发刺激性不适,949,0.2455,0.3361,0.2403,0.1781,0.0,0.0
standard,learner+reckless,none,无策略,E24,钢瓶减压阀异常结霜并伴异响,872,0.406,0.1904,0.3154,0.0883,0.0,0.0
standard,learner+safe,none,无策略,E01,未佩戴护目镜,638,0.2508,0.4279,0.1473,0.174,0.0,0.0
standard,learner+safe,none,无策略,E02,试剂瓶标签模糊,852,0.2007,0.3967,0.1737,0.2289,0.0,0.0
standard,learner+safe,none,无策略,E03,实验台杂乱,911,0.2086,0.4259,0.1679,0.1976,0.0,0.0
standard,learner+safe,none,无策略,E04,废液桶未及时封口,700,0.3543,0.3214,0.2,0.1243,0.0,0.0
standard,learner+safe,none,无策略,E05,挥发性溶剂在开放环境中转移,926,0.2408,0.3888,0.1955,0.1749,0.0,0.0
standard,learner+safe,none,无策略,E06,有机溶剂附近存在火源,662,0.2583,0.1858,0.435,0.1208,0.0,0.0
standard,learner+safe,none,无策略,E07,地面少量液体洒漏,398,0.201,0.4121,0.2211,0.1658,0.0,0.0
standard,learner+safe,none,无策略,E08,玻璃器皿出现裂纹,1335,0.2442,0.3963,0.188,0.1715,0.0,0.0
standard,learner+safe,none,无策略,E09,气瓶未固定,387,0.2351,0.447,0.1602,0.1576,0.0,0.0
standard,learner+safe,none,无策略,E10,通风橱内堆放过多物品,639,0.2989,0.3286,0.2598,0.1127,0.0,0.0
standard,learner+safe,none,无策略,E11,废液混放产生异常气味,624,0.1859,0.3702,0.2436,0.2003,0.0,0.0
standard,learner+safe,none,无策略,E12,加热装置无人值守,636,0.3035,0.2138,0.3821,0.1006,0.0,0.0
standard,learner+safe,none,无策略,E13,皮肤接触腐蚀性液体,872,0.2122,0.4553,0.0,0.0,0.3326,0.0
standard,learner+safe,none,无策略,E14,容器内压力异常升高,313,0.2939,0.1693,0.4441,0.0927,0.0,0.0
standard,learner+safe,none,无策略,E15,实验台出现小型明火,582,0.4296,0.2646,0.0,0.0,0.3058,0.0
standard,learner+safe,none,无策略,E16,刺激性气味明显增强,1182,0.3503,0.2394,0.3469,0.0635,0.0,0.0
standard,learner+safe,none,无策略,E17,危化品领用记录与实物不一致,1097,0.4202,0.1613,0.35,0.0684,0.0,0.0
standard,learner+safe,none,无策略,E18,实验结束后设备未断电且记录缺失,542,0.3469,0.1052,0.4576,0.0904,0.0,0.0
standard,learner+safe,none,无策略,E19,装置软管连接松动并有渗漏,715,0.2531,0.4042,0.2098,0.1329,0.0,0.0
standard,learner+safe,none,无策略,E20,离心样品配平异常,316,0.3608,0.2152,0.3165,0.1076,0.0,0.0
standard,learner+safe,none,无策略,E21,旋蒸装置夹具松动或收集瓶偏斜,317,0.4574,0.1956,0.265,0.082,0.0,0.0
standard,learner+safe,none,无策略,E22,通风橱前窗开启过高导致气流失效,979,0.38,0.2411,0.3003,0.0787,0.0,0.0
